School Year,Enrolled School ID,Enrolled School Name,Enrolled School Zip Code,Catchment School ID,Catchment School Name,Catchment School Zip Code,Student Counts
2020-2021,1300,"Harrington, Avery D. School",19143,1460,"Anderson, Add B. School",19143,5
2020-2021,1300,"Harrington, Avery D. School",19143,1470,"Locke, Alain School",19139,2
2020-2021,1300,"Harrington, Avery D. School",19143,1490,"Blankenburg, Rudolph School",19131,1
2020-2021,1300,"Harrington, Avery D. School",19143,2050,Science Leadership Academy MS,19104,1
2020-2021,1300,"Harrington, Avery D. School",19143,2320,"Girard, Stephen School",19145,1
2020-2021,1300,"Harrington, Avery D. School",19143,2390,"Morris, Robert School",19121,1
2020-2021,1300,"Harrington, Avery D. School",19143,3407,Mastery Charter at Harrity,19143,73
2020-2021,1300,"Harrington, Avery D. School",19143,3408,Mastery Charter at Mann,19131,1
2020-2021,1300,"Harrington, Avery D. School",19143,3409,Mastery Charter at Smedley,19124,1
2020-2021,1300,"Harrington, Avery D. School",19143,3410,Universal Charter Bluford,19131,1
2020-2021,1300,"Harrington, Avery D. School",19143,3411,Universal Charter Daroff,19139,4
2020-2021,1300,"Harrington, Avery D. School",19143,3424,Universal Charter Alcorn,19146,1
2020-2021,1300,"Harrington, Avery D. School",19143,3428,G.L.A. Charter at Huey,19143,34
2020-2021,1300,"Harrington, Avery D. School",19143,4300,"Heston, Edward School",19131,1
2020-2021,1300,"Harrington, Avery D. School",19143,4570,"Meade, Gen. George G. School",19121,3
2020-2021,1300,"Harrington, Avery D. School",19143,7110,"Harding, Warren G. Middle Sch",19124,2
2020-2021,1300,"Harrington, Avery D. School",19143,7280,"Franklin, Benjamin School",19120,1
2020-2021,1300,"Harrington, Avery D. School",19143,7360,"Marshall, John School",19124,1
2020-2021,1300,"Harrington, Avery D. School",19143,7440,"Taylor, Bayard School",19140,1
2020-2021,1300,"Harrington, Avery D. School",19143,Data Not Available,Data Not Available,Data Not Available,3
2020-2021,1340,"Lea, Henry C.",19139,1130,Tilden Middle School,19142,2
2020-2021,1340,"Lea, Henry C.",19139,1200,"Barry, John Elementary School",19139,4
2020-2021,1340,"Lea, Henry C.",19139,1230,"Bryant, William C. School",19143,16
2020-2021,1340,"Lea, Henry C.",19139,1250,"Catharine, Joseph School",19142,1
2020-2021,1340,"Lea, Henry C.",19139,1260,"Comegys, Benjamin B. School",19143,8
2020-2021,1340,"Lea, Henry C.",19139,1280,Penn Alexander School,19104,56
2020-2021,1340,"Lea, Henry C.",19139,1290,"Hamilton, Andrew School",19139,22
2020-2021,1340,"Lea, Henry C.",19139,1300,"Harrington, Avery D. School",19143,23
2020-2021,1340,"Lea, Henry C.",19139,1340,"Lea, Henry C.",19139,191
2020-2021,1340,"Lea, Henry C.",19139,1350,"Longstreth, William C. School",19143,9
2020-2021,1340,"Lea, Henry C.",19139,1360,"McMichael, Morton School",19104,6
2020-2021,1340,"Lea, Henry C.",19139,1370,Mitchell Elementary School,19143,3
2020-2021,1340,"Lea, Henry C.",19139,1380,"Morton, Thomas G. School",19142,6
2020-2021,1340,"Lea, Henry C.",19139,1410,"Rhoads, James School",19139,4
2020-2021,1340,"Lea, Henry C.",19139,1420,"Washington, Martha School",19104,2
2020-2021,1340,"Lea, Henry C.",19139,1460,"Anderson, Add B. School",19143,8
2020-2021,1340,"Lea, Henry C.",19139,1470,"Locke, Alain School",19139,21
2020-2021,1340,"Lea, Henry C.",19139,1490,"Blankenburg, Rudolph School",19131,2
2020-2021,1340,"Lea, Henry C.",19139,2340,"McCall, Gen. George A. School",19106,3
2020-2021,1340,"Lea, Henry C.",19139,2520,"Jenks, Abram School",19148,1
2020-2021,1340,"Lea, Henry C.",19139,3368,Belmont Elementary Charter,19104,3
2020-2021,1340,"Lea, Henry C.",19139,3407,Mastery Charter at Harrity,19143,14
2020-2021,1340,"Lea, Henry C.",19139,3410,Universal Charter Bluford,19131,3
2020-2021,1340,"Lea, Henry C.",19139,3411,Universal Charter Daroff,19139,9
2020-2021,1340,"Lea, Henry C.",19139,3420,Mastery Charter at Cleveland,19140,1
2020-2021,1340,"Lea, Henry C.",19139,3424,Universal Charter Alcorn,19146,2
2020-2021,1340,"Lea, Henry C.",19139,3428,G.L.A. Charter at Huey,19143,31
2020-2021,1340,"Lea, Henry C.",19139,4300,"Heston, Edward School",19131,4
2020-2021,1340,"Lea, Henry C.",19139,4320,"Lamberton, Robert E Elementary",19151,1
2020-2021,1340,"Lea, Henry C.",19139,4350,Rhodes Elementary School,19132,2
2020-2021,1340,"Lea, Henry C.",19139,4370,Overbrook Elementary School,19151,2
2020-2021,1340,"Lea, Henry C.",19139,4470,"Wright, Richard R. School",19132,1
2020-2021,1340,"Lea, Henry C.",19139,6350,"Pennypacker, Samuel School",19138,1
2020-2021,1340,"Lea, Henry C.",19139,7130,"Wagner, Gen. Louis Middle Sch.",19126,1
2020-2021,1340,"Lea, Henry C.",19139,7270,"Finletter, Thomas K. School",19120,1
2020-2021,1340,"Lea, Henry C.",19139,7470,Bridesburg School,19137,1
2020-2021,1340,"Lea, Henry C.",19139,8120,"Wilson, Woodrow Middle School",19111,1
2020-2021,1340,"Lea, Henry C.",19139,Data Not Available,Data Not Available,Data Not Available,2
2020-2021,1350,"Longstreth, William C. School",19143,1130,Tilden Middle School,19142,4
2020-2021,1350,"Longstreth, William C. School",19143,1200,"Barry, John Elementary School",19139,2
2020-2021,1350,"Longstreth, William C. School",19143,1230,"Bryant, William C. School",19143,3
2020-2021,1350,"Longstreth, William C. School",19143,1250,"Catharine, Joseph School",19142,3
2020-2021,1350,"Longstreth, William C. School",19143,1260,"Comegys, Benjamin B. School",19143,5
2020-2021,1350,"Longstreth, William C. School",19143,1300,"Harrington, Avery D. School",19143,4
2020-2021,1350,"Longstreth, William C. School",19143,1350,"Longstreth, William C. School",19143,227
2020-2021,1350,"Longstreth, William C. School",19143,1370,Mitchell Elementary School,19143,8
2020-2021,1350,"Longstreth, William C. School",19143,1380,"Morton, Thomas G. School",19142,2
2020-2021,1350,"Longstreth, William C. School",19143,1400,"Patterson, John M. School",19142,1
2020-2021,1350,"Longstreth, William C. School",19143,1410,"Rhoads, James School",19139,1
2020-2021,1350,"Longstreth, William C. School",19143,1420,"Washington, Martha School",19104,1
2020-2021,1350,"Longstreth, William C. School",19143,1440,Penrose School,19153,1
2020-2021,1350,"Longstreth, William C. School",19143,1460,"Anderson, Add B. School",19143,3
2020-2021,1350,"Longstreth, William C. School",19143,1470,"Locke, Alain School",19139,1
2020-2021,1350,"Longstreth, William C. School",19143,2370,"McDaniel, Delaplaine School",19145,1
2020-2021,1350,"Longstreth, William C. School",19143,2490,"Waring, Laura W. School",19130,1
2020-2021,1350,"Longstreth, William C. School",19143,2510,"Jackson, Andrew School",19147,1
2020-2021,1350,"Longstreth, William C. School",19143,3407,Mastery Charter at Harrity,19143,5
2020-2021,1350,"Longstreth, William C. School",19143,3411,Universal Charter Daroff,19139,3
2020-2021,1350,"Longstreth, William C. School",19143,3424,Universal Charter Alcorn,19146,3
2020-2021,1350,"Longstreth, William C. School",19143,3428,G.L.A. Charter at Huey,19143,1
2020-2021,1350,"Longstreth, William C. School",19143,4240,"Cassidy, Lewis C Academics Plus",19151,2
2020-2021,1350,"Longstreth, William C. School",19143,4300,"Heston, Edward School",19131,1
2020-2021,1350,"Longstreth, William C. School",19143,4370,Overbrook Elementary School,19151,1
2020-2021,1350,"Longstreth, William C. School",19143,4560,"Kelley, William D. School",19121,1
2020-2021,1350,"Longstreth, William C. School",19143,6300,"Logan, James School",19141,2
2020-2021,1350,"Longstreth, William C. School",19143,6410,Cook-Wissahickon School,19128,1
2020-2021,1350,"Longstreth, William C. School",19143,7220,"Carnell, Laura H. School",19111,1
2020-2021,1350,"Longstreth, William C. School",19143,Data Not Available,Data Not Available,Data Not Available,3
2020-2021,1360,"McMichael, Morton School",19104,1130,Tilden Middle School,19142,1
2020-2021,1360,"McMichael, Morton School",19104,1200,"Barry, John Elementary School",19139,8
2020-2021,1360,"McMichael, Morton School",19104,1230,"Bryant, William C. School",19143,4
2020-2021,1360,"McMichael, Morton School",19104,1260,"Comegys, Benjamin B. School",19143,2
2020-2021,1360,"McMichael, Morton School",19104,1280,Penn Alexander School,19104,1
2020-2021,1360,"McMichael, Morton School",19104,1290,"Hamilton, Andrew School",19139,2
2020-2021,1360,"McMichael, Morton School",19104,1300,"Harrington, Avery D. School",19143,6
2020-2021,1360,"McMichael, Morton School",19104,1350,"Longstreth, William C. School",19143,1
2020-2021,1360,"McMichael, Morton School",19104,1360,"McMichael, Morton School",19104,189
2020-2021,1360,"McMichael, Morton School",19104,1370,Mitchell Elementary School,19143,2
2020-2021,1360,"McMichael, Morton School",19104,1390,"Powel, Samuel School",19104,5
2020-2021,1360,"McMichael, Morton School",19104,1400,"Patterson, John M. School",19142,1
2020-2021,1360,"McMichael, Morton School",19104,1410,"Rhoads, James School",19139,3
2020-2021,1360,"McMichael, Morton School",19104,1420,"Washington, Martha School",19104,2
2020-2021,1360,"McMichael, Morton School",19104,1460,"Anderson, Add B. School",19143,1
2020-2021,1360,"McMichael, Morton School",19104,1470,"Locke, Alain School",19139,10
2020-2021,1360,"McMichael, Morton School",19104,1490,"Blankenburg, Rudolph School",19131,5
2020-2021,1360,"McMichael, Morton School",19104,2050,Science Leadership Academy MS,19104,5
2020-2021,1360,"McMichael, Morton School",19104,2370,"McDaniel, Delaplaine School",19145,2
2020-2021,1360,"McMichael, Morton School",19104,2490,"Waring, Laura W. School",19130,2
2020-2021,1360,"McMichael, Morton School",19104,2510,"Jackson, Andrew School",19147,3
2020-2021,1360,"McMichael, Morton School",19104,3368,Belmont Elementary Charter,19104,8
2020-2021,1360,"McMichael, Morton School",19104,3407,Mastery Charter at Harrity,19143,3
2020-2021,1360,"McMichael, Morton School",19104,3410,Universal Charter Bluford,19131,1
2020-2021,1360,"McMichael, Morton School",19104,3412,Mastery Charter at Frederick Douglass,19121,3
2020-2021,1360,"McMichael, Morton School",19104,3415,Mastery Charter at Clymer,19133,1
2020-2021,1360,"McMichael, Morton School",19104,3416,Mastery Charter at Gratz,19140,2
2020-2021,1360,"McMichael, Morton School",19104,3423,Memphis St. Charter at J.P. Jones,19134,1
2020-2021,1360,"McMichael, Morton School",19104,4240,"Cassidy, Lewis C Academics Plus",19151,3
2020-2021,1360,"McMichael, Morton School",19104,4300,"Heston, Edward School",19131,5
2020-2021,1360,"McMichael, Morton School",19104,4320,"Lamberton, Robert E Elementary",19151,1
2020-2021,1360,"McMichael, Morton School",19104,4350,Rhodes Elementary School,19132,1
2020-2021,1360,"McMichael, Morton School",19104,4360,Kenderton Elementary,19140,1
2020-2021,1360,"McMichael, Morton School",19104,4370,Overbrook Elementary School,19151,1
2020-2021,1360,"McMichael, Morton School",19104,4440,"Allen, Dr. Ethel School",19132,1
2020-2021,1360,"McMichael, Morton School",19104,4570,"Meade, Gen. George G. School",19121,2
2020-2021,1360,"McMichael, Morton School",19104,5320,"Hartranft, John F. School",19133,1
2020-2021,1360,"McMichael, Morton School",19104,6340,"Pennell, Joseph Elementary",19141,1
2020-2021,1360,"McMichael, Morton School",19104,6360,Roosevelt Elementary School,19144,1
2020-2021,1360,"McMichael, Morton School",19104,6470,"Kelly, John B. School",19144,1
2020-2021,1360,"McMichael, Morton School",19104,7110,"Harding, Warren G. Middle Sch",19124,1
2020-2021,1360,"McMichael, Morton School",19104,7130,"Wagner, Gen. Louis Middle Sch.",19126,1
2020-2021,1360,"McMichael, Morton School",19104,Data Not Available,Data Not Available,Data Not Available,3
2020-2021,1370,Mitchell Elementary School,19143,1130,Tilden Middle School,19142,5
2020-2021,1370,Mitchell Elementary School,19143,1200,"Barry, John Elementary School",19139,1
2020-2021,1370,Mitchell Elementary School,19143,1230,"Bryant, William C. School",19143,2
2020-2021,1370,Mitchell Elementary School,19143,1250,"Catharine, Joseph School",19142,1
2020-2021,1370,Mitchell Elementary School,19143,1260,"Comegys, Benjamin B. School",19143,19
2020-2021,1370,Mitchell Elementary School,19143,1290,"Hamilton, Andrew School",19139,1
2020-2021,1370,Mitchell Elementary School,19143,1300,"Harrington, Avery D. School",19143,10
2020-2021,1370,Mitchell Elementary School,19143,1340,"Lea, Henry C.",19139,2
2020-2021,1370,Mitchell Elementary School,19143,1350,"Longstreth, William C. School",19143,7
2020-2021,1370,Mitchell Elementary School,19143,1370,Mitchell Elementary School,19143,343
2020-2021,1370,Mitchell Elementary School,19143,1380,"Morton, Thomas G. School",19142,4
2020-2021,1370,Mitchell Elementary School,19143,1400,"Patterson, John M. School",19142,1
2020-2021,1370,Mitchell Elementary School,19143,1460,"Anderson, Add B. School",19143,2
2020-2021,1370,Mitchell Elementary School,19143,1470,"Locke, Alain School",19139,3
2020-2021,1370,Mitchell Elementary School,19143,2370,"McDaniel, Delaplaine School",19145,1
2020-2021,1370,Mitchell Elementary School,19143,3368,Belmont Elementary Charter,19104,3
2020-2021,1370,Mitchell Elementary School,19143,3407,Mastery Charter at Harrity,19143,1
2020-2021,1370,Mitchell Elementary School,19143,3408,Mastery Charter at Mann,19131,1
2020-2021,1370,Mitchell Elementary School,19143,3410,Universal Charter Bluford,19131,1
2020-2021,1370,Mitchell Elementary School,19143,3411,Universal Charter Daroff,19139,6
2020-2021,1370,Mitchell Elementary School,19143,3419,Lindley Academy Charter at Birney,19141,1
2020-2021,1370,Mitchell Elementary School,19143,3424,Universal Charter Alcorn,19146,2
2020-2021,1370,Mitchell Elementary School,19143,3426,Mastery Charter at Pastorius,19138,1
2020-2021,1370,Mitchell Elementary School,19143,3428,G.L.A. Charter at Huey,19143,1
2020-2021,1370,Mitchell Elementary School,19143,4300,"Heston, Edward School",19131,1
2020-2021,1370,Mitchell Elementary School,19143,4370,Overbrook Elementary School,19151,1
2020-2021,1370,Mitchell Elementary School,19143,4440,"Allen, Dr. Ethel School",19132,2
2020-2021,1370,Mitchell Elementary School,19143,5300,"Hackett, Horatio B. School",19125,1
2020-2021,1370,Mitchell Elementary School,19143,6350,"Pennypacker, Samuel School",19138,1
2020-2021,1370,Mitchell Elementary School,19143,6360,Roosevelt Elementary School,19144,2
2020-2021,1370,Mitchell Elementary School,19143,7360,"Marshall, John School",19124,2
2020-2021,1370,Mitchell Elementary School,19143,7530,"Rowen, William School",19126,1
2020-2021,1370,Mitchell Elementary School,19143,Data Not Available,Data Not Available,Data Not Available,5
2020-2021,1380,"Morton, Thomas G. School",19142,1130,Tilden Middle School,19142,2
2020-2021,1380,"Morton, Thomas G. School",19142,1250,"Catharine, Joseph School",19142,7
2020-2021,1380,"Morton, Thomas G. School",19142,1260,"Comegys, Benjamin B. School",19143,5
2020-2021,1380,"Morton, Thomas G. School",19142,1290,"Hamilton, Andrew School",19139,2
2020-2021,1380,"Morton, Thomas G. School",19142,1370,Mitchell Elementary School,19143,1
2020-2021,1380,"Morton, Thomas G. School",19142,1380,"Morton, Thomas G. School",19142,404
2020-2021,1380,"Morton, Thomas G. School",19142,1390,"Powel, Samuel School",19104,2
2020-2021,1380,"Morton, Thomas G. School",19142,1400,"Patterson, John M. School",19142,2
2020-2021,1380,"Morton, Thomas G. School",19142,1460,"Anderson, Add B. School",19143,2
2020-2021,1380,"Morton, Thomas G. School",19142,1470,"Locke, Alain School",19139,1
2020-2021,1380,"Morton, Thomas G. School",19142,2320,"Girard, Stephen School",19145,1
2020-2021,1380,"Morton, Thomas G. School",19142,2340,"McCall, Gen. George A. School",19106,2
2020-2021,1380,"Morton, Thomas G. School",19142,2520,"Jenks, Abram School",19148,2
2020-2021,1380,"Morton, Thomas G. School",19142,2590,"Nebinger, George W. School",19147,2
2020-2021,1380,"Morton, Thomas G. School",19142,3407,Mastery Charter at Harrity,19143,2
2020-2021,1380,"Morton, Thomas G. School",19142,3424,Universal Charter Alcorn,19146,1
2020-2021,1380,"Morton, Thomas G. School",19142,3428,G.L.A. Charter at Huey,19143,2
2020-2021,1380,"Morton, Thomas G. School",19142,5440,"Willard, Frances E. School",19134,2
2020-2021,1380,"Morton, Thomas G. School",19142,6390,"Steel, Edward School",19140,1
2020-2021,1380,"Morton, Thomas G. School",19142,7360,"Marshall, John School",19124,3
